country,TrainRMSE,TrainRsquared,TrainMAE,method
Netherlands,0.8033165244838829,0.3573297189807728,0.6194949522491527,RAI
Netherlands,0.6866339299833945,0.5653695365486086,0.5225378414103798,svmRadialSigma
Netherlands,0.7381075015949086,0.47565305120440954,0.583190271642176,gbm
Netherlands,0.7158077024568072,0.5057890915002822,0.5686338280832125,rf
Netherlands,0.8169214681633765,0.44469837711320986,0.6279219191870058,brnn
Netherlands,0.7458089699783256,0.44935115654771857,0.5718707441380217,xgbTree
Netherlands,0.7982704106615496,0.499484614876393,0.5832989817344512,svmPoly
Netherlands,0.8564068588495796,0.34057588252676224,0.6895069421219479,svmLinear3
Poland,0.7127516051202114,0.4885704310041155,0.5604411859627746,RAI
Poland,0.6418331699385352,0.5945611480842501,0.48660234713025263,svmRadialSigma
Poland,0.6430546483921061,0.5795848521213296,0.4959260026268582,gbm
Poland,0.633647378954512,0.5881517204013994,0.49304912756305214,rf
Poland,0.7006966513746204,0.532703896166218,0.5407179317199174,brnn
Poland,0.6500801545611465,0.5841227139751961,0.4992450653807011,xgbTree
Poland,0.7533394959557028,0.5190423866463831,0.5549717170757832,svmPoly
Poland,0.8046292032929419,0.4010670561022638,0.6338297191280783,svmLinear3
Portugal,0.6558170374060124,0.6330222992460637,0.5227874752555335,RAI
Portugal,0.48689474229590785,0.8095275395594754,0.3912813947939915,svmRadialSigma
Portugal,0.45868181992182994,0.8278257299123423,0.3706045147721416,gbm
Portugal,0.49590120502460244,0.7929926485676841,0.39750237108748804,rf
Portugal,0.5069684083842072,0.7806525720298123,0.3951452869130477,brnn
Portugal,0.4759412800373827,0.812667982290973,0.36647013668369094,xgbTree
Portugal,0.5528508974245431,0.7447100941632767,0.43992591789002367,svmPoly
Portugal,0.6556490514607085,0.6521343962944143,0.5413732713661212,svmLinear3
Romania,0.7222074250145856,0.48346643129580197,0.5430682970768002,RAI
Romania,0.6755197815673775,0.571700147608682,0.4995318063775604,svmRadialSigma
Romania,0.6883772154915802,0.5476306913567643,0.5310161689297335,gbm
Romania,0.679011999372741,0.5831459924292397,0.5247899640415045,rf
Romania,0.7859246881250247,0.4299435485026497,0.6230237840301115,brnn
Romania,0.7059617529737209,0.507581119772926,0.5257475075828375,xgbTree
Romania,0.8026380508626709,0.43519918073781644,0.5880703476652778,svmPoly
Romania,0.8378547030268274,0.3405911858072676,0.6615206041488966,svmLinear3
Sweden,0.7906507066108581,0.46597426564662164,0.5648615431231925,RAI
Sweden,0.6818964639318699,0.6370605606785394,0.43879252628448423,svmRadialSigma
Sweden,0.6948509179539114,0.6001214881200194,0.473432358057508,gbm
Sweden,0.6992464469735306,0.6000593329763666,0.47101270000094975,rf
