DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-04,88.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-05,71.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-06,89.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-07,92.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-08,97.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-09,95.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-10,97.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-11,95.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2012-12,96.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-01,95.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-02,91.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-03,95.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-04,92.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-05,89.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-06,92.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-07,94.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-08,97.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-09,96.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-10,95.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-11,94.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2013-12,95.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-01,89.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-02,91.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-03,89.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-04,95.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-05,99.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-06,95.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-07,97.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-08,93.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-09,97.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-10,98.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-11,98.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2014-12,97.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-01,91.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-02,98.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-03,96.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-04,95.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-05,102.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-06,103.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-07,103.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-08,100.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-09,98.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-10,105.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-11,103.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2015-12,101.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-01,100.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-02,104.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-03,100.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-04,98.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-05,102.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-06,101.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-07,103.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-08,99.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-09,105.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-10,105.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-11,105.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2016-12,108.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-01,108.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-02,109.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-03,104.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-04,104.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-05,109.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-06,110.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-07,109.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-08,113.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-09,112.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-10,109.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-11,115.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2017-12,115.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-01,119.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-02,114.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-03,114.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-04,109.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-05,118.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-06,118.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-07,118.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-08,120.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-09,114.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-10,120.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-11,119.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2018-12,119.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-01,124.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-02,118.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-03,121.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-04,125.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-05,119.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-06,120.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-07,120.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-08,119.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-09,123.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-10,119.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-11,123.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2019-12,117.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-01,116.4,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-02,118.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-03,118.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-04,107.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-05,111.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-06,115.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-07,118.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-08,123.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-09,122.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-10,122.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-11,123.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2020-12,127.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-01,127.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-02,131.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-03,139.0,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-04,136.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-05,142.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-06,142.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-07,143.1,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-08,143.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-09,150.7,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-10,153.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-11,154.6,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2021-12,159.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2022-01,162.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2022-02,155.5,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2022-03,172.3,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2022-04,159.9,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2022-05,146.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2022-06,140.2,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LT,2022-07,151.8,
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-01,85.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-02,88.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-03,85.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-04,91.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-05,92.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-06,90.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-07,91.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-08,93.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-09,90.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-10,87.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-11,93.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2000-12,99.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-01,93.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-02,94.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-03,97.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-04,91.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-05,95.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-06,94.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-07,96.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-08,93.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-09,93.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-10,94.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-11,95.2,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2001-12,97.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-01,95.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-02,97.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-03,95.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-04,98.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-05,98.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-06,99.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-07,96.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-08,96.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-09,98.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-10,105.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-11,104.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2002-12,100.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-01,103.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-02,103.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-03,105.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-04,106.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-05,103.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-06,100.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-07,102.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-08,106.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-09,107.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-10,106.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-11,106.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2003-12,102.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-01,108.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-02,108.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-03,112.2,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-04,109.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-05,109.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-06,115.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-07,109.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-08,109.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-09,112.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-10,111.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-11,110.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2004-12,109.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-01,112.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-02,107.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-03,108.2,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-04,110.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-05,111.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-06,113.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-07,121.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-08,116.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-09,117.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-10,116.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-11,115.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2005-12,115.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-01,117.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-02,114.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-03,113.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-04,112.2,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-05,117.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-06,114.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-07,116.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-08,115.8,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-09,119.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-10,117.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-11,121.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2006-12,118.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-01,121.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-02,120.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-03,119.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-04,117.2,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-05,115.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-06,119.5,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-07,115.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-08,112.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-09,111.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-10,114.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-11,116.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2007-12,114.9,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-01,115.2,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-02,117.6,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-03,117.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-04,121.1,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-05,116.2,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-06,113.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-07,118.0,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-08,114.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-09,113.3,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-10,101.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-11,94.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2008-12,84.7,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2009-01,88.4,s
ESTAT:STS_INPR_M(1.0),28/09/22 11:00:00,M,PROD,C,SCA,I15,LU,2009-02,85.2,s
