date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui
2012-05-01,BE,31,27,26,12,25,9,7
2012-06-01,BE,34,31,31,19,28,16,6
2012-07-01,BE,40,32,28,19,25,17,10
2012-08-01,BE,32,28,29,18,28,16,3
2012-09-01,BE,34,27,29,15,23,11,9
2012-10-01,BE,31,25,23,13,12,9,6
2012-11-01,BE,27,23,23,12,22,6,7
2012-12-01,BE,22,19,20,11,17,4,9
2013-01-01,BE,24,24,22,15,21,5,8
2013-02-01,BE,25,23,23,12,25,8,0
2013-03-01,BE,29,25,25,14,20,7,6
2013-04-01,BE,28,25,25,13,24,9,7
2013-05-01,BE,32,27,25,30,23,17,8
2013-06-01,BE,36,27,25,20,29,16,9
2013-07-01,BE,47,33,29,23,17,13,9
2013-08-01,BE,39,30,24,15,22,17,11
2013-09-01,BE,35,28,30,8,25,8,6
2013-10-01,BE,36,27,24,13,25,4,6
2013-11-01,BE,28,22,26,7,17,7,7
2013-12-01,BE,25,21,22,11,16,5,6
2014-01-01,BE,25,24,23,12,20,10,9
2014-02-01,BE,26,25,26,17,17,9,10
2014-03-01,BE,30,26,26,10,16,9,4
2014-04-01,BE,42,29,25,14,19,16,7
2014-05-01,BE,36,29,28,21,22,17,7
2014-06-01,BE,37,41,31,21,26,23,10
2014-07-01,BE,48,40,32,20,30,34,14
2014-08-01,BE,48,32,27,15,29,20,7
2014-09-01,BE,35,26,24,11,23,9,8
2014-10-01,BE,39,28,26,15,22,10,7
2014-11-01,BE,28,24,25,15,19,7,8
2014-12-01,BE,27,21,21,12,21,7,5
2015-01-01,BE,29,24,23,19,18,11,10
2015-02-01,BE,29,25,24,12,18,10,8
2015-03-01,BE,29,26,24,13,17,11,7
2015-04-01,BE,39,30,24,21,19,15,4
2015-05-01,BE,36,29,26,17,24,17,7
2015-06-01,BE,35,30,24,18,18,14,5
2015-07-01,BE,46,33,28,18,18,22,10
2015-08-01,BE,46,32,24,20,19,14,5
2015-09-01,BE,36,27,26,10,22,5,5
2015-10-01,BE,37,27,27,16,15,9,8
2015-11-01,BE,28,28,34,14,18,7,17
2015-12-01,BE,25,18,21,11,16,5,3
2016-01-01,BE,27,23,23,11,24,12,5
2016-02-01,BE,26,22,25,9,18,5,8
2016-03-01,BE,35,57,100,15,28,11,16
2016-04-01,BE,29,24,25,20,18,14,6
2016-05-01,BE,36,25,21,19,21,19,5
2016-06-01,BE,35,31,28,18,25,15,12
2016-07-01,BE,43,28,22,14,26,15,7
2016-08-01,BE,40,25,22,15,19,15,8
2016-09-01,BE,33,24,21,14,17,7,6
2016-10-01,BE,36,24,22,12,18,6,7
2016-11-01,BE,30,21,20,11,13,4,5
