date,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2020-01-01,BE,28,0,23,11,0,16,28,73,68,61,74
2020-02-01,BE,29,0,23,11,0,16,23,75,71,58,78
2020-03-01,BE,29,0,26,8,0,8,39,83,52,89,80
2020-04-01,BE,19,0,19,4,0,8,11,92,45,79,89
2020-05-01,BE,23,0,17,6,0,9,24,92,51,81,90
2020-06-01,BE,36,0,23,7,0,17,39,82,72,73,94
2020-07-01,BE,47,0,33,10,0,27,54,81,80,66,95
2020-08-01,BE,44,0,30,10,0,20,29,79,79,75,90
2020-09-01,BE,81,0,27,6,0,18,52,75,71,69,78
2020-10-01,BE,33,0,26,7,0,11,27,83,65,66,89
2020-11-01,BE,21,0,15,9,0,9,33,89,53,73,92
2020-12-01,BE,23,0,15,4,0,9,22,100,56,85,89
2021-01-01,BE,23,0,17,6,0,10,21,81,51,67,85
2021-02-01,BE,20,0,15,9,0,10,12,81,55,63,90
2021-03-01,BE,22,0,15,5,0,9,28,76,50,64,87
2021-04-01,BE,25,0,20,6,0,12,22,84,55,72,96
2021-05-01,BE,37,0,18,8,0,13,34,83,69,73,95
2021-06-01,BE,43,0,21,19,0,13,47,71,75,60,90
2021-07-01,BE,50,0,26,12,0,20,53,72,77,65,100
2021-08-01,BE,38,0,20,9,0,14,49,76,84,62,98
2021-09-01,BE,34,0,19,7,0,14,34,67,75,57,83
2021-10-01,BE,42,0,23,13,0,11,58,74,76,61,88
2021-11-01,BE,33,0,21,9,0,8,51,77,69,65,88
2021-12-01,BE,32,0,19,7,0,7,43,86,66,73,86
2022-01-01,BE,35,0,18,7,0,10,36,77,67,59,81
2022-02-01,BE,36,0,19,7,0,14,52,73,71,53,80
2022-03-01,BE,38,0,22,9,0,13,56,66,66,54,75
2022-04-01,BE,48,0,21,8,0,12,46,74,70,62,87
2022-05-01,BE,44,0,22,11,0,13,34,68,72,59,80
2022-06-01,BE,55,0,23,14,0,18,41,71,70,62,84
2022-07-01,BE,60,0,24,13,0,23,42,66,74,66,89
2022-08-01,BE,53,0,22,12,0,21,34,72,72,62,89
2022-09-01,BE,38,0,19,8,0,14,27,67,62,58,77
2022-10-01,BE,46,0,19,9,0,9,26,70,71,62,84
2022-11-01,BE,44,0,21,10,0,12,37,73,68,61,78
2022-12-01,BE,30,0,19,8,0,8,22,85,67,77,85
2023-01-01,BE,33,0,21,9,0,14,28,73,66,60,83
2023-02-01,BE,34,0,21,1,0,13,14,74,71,57,83
2023-03-01,BE,32,0,22,8,0,7,27,70,67,62,77
2023-04-01,BE,45,0,22,8,0,14,37,76,71,67,88
2004-01-01,CY,67,74,59,0,52,0,0,13,8,8,0
2004-02-01,CY,62,70,43,0,73,29,0,12,22,0,0
2004-03-01,CY,90,70,43,0,55,0,0,13,9,9,0
2004-04-01,CY,61,75,40,0,28,0,0,9,12,18,21
2004-05-01,CY,10,76,62,0,0,18,0,75,81,53,79
2004-06-01,CY,11,85,65,0,58,37,31,83,86,55,61
2004-07-01,CY,16,100,100,0,72,100,91,84,72,52,60
2004-08-01,CY,14,92,57,0,76,13,24,78,71,72,46
2004-09-01,CY,10,74,36,0,77,0,0,78,79,78,26
2004-10-01,CY,13,61,39,0,59,0,29,74,75,53,38
2004-11-01,CY,7,50,37,0,0,0,28,76,83,58,53
2004-12-01,CY,8,38,32,0,30,12,27,100,79,88,24
2005-01-01,CY,9,77,38,0,71,14,51,90,89,65,46
2005-02-01,CY,8,78,47,0,44,18,0,75,88,57,54
2005-03-01,CY,6,70,36,0,100,24,17,87,81,82,78
2005-04-01,CY,12,73,53,0,62,0,27,64,60,100,35
2005-05-01,CY,14,75,60,0,42,0,20,74,99,77,43
2005-06-01,CY,12,74,66,0,75,27,52,76,94,70,53
2005-07-01,CY,16,84,53,0,57,36,36,71,75,79,61
2005-08-01,CY,12,79,59,0,58,17,0,69,77,56,59
2005-09-01,CY,13,67,52,0,28,17,100,71,64,68,46
2005-10-01,CY,13,54,30,0,35,0,22,66,56,51,39
2005-11-01,CY,13,43,28,0,31,0,0,66,68,60,42
2005-12-01,CY,11,34,18,0,13,0,0,72,54,69,49
2006-01-01,CY,15,70,45,0,61,0,0,48,47,32,20
2006-02-01,CY,39,58,35,0,0,0,25,13,8,0,8
2006-03-01,CY,42,61,46,0,27,7,49,12,13,0,5
2006-04-01,CY,65,64,49,0,42,6,49,11,4,6,6
2006-05-01,CY,70,65,46,0,38,0,23,12,14,3,7
2006-06-01,CY,68,70,55,0,52,26,19,12,12,6,6
2006-07-01,CY,78,85,64,0,43,7,32,13,19,4,0
2006-08-01,CY,79,73,52,0,37,16,22,10,12,0,0
2006-09-01,CY,63,66,42,0,21,9,25,12,12,0,4
2006-10-01,CY,61,53,26,0,46,0,21,12,9,2,18
2006-11-01,CY,58,38,19,0,30,7,0,13,12,6,7
2006-12-01,CY,60,33,22,0,9,5,25,15,9,0,16
2007-01-01,CY,64,68,38,0,49,0,8,13,12,5,12
2007-02-01,CY,68,61,35,0,27,9,15,13,11,6,4
2007-03-01,CY,68,65,37,0,39,13,21,13,10,7,3
2007-04-01,CY,82,60,40,0,25,11,17,13,13,2,5
2007-05-01,CY,61,63,46,0,55,16,9,12,15,4,5
2007-06-01,CY,98,71,44,0,56,18,42,12,11,4,6
2007-07-01,CY,100,86,62,0,68,20,36,12,8,2,5
2007-08-01,CY,87,76,54,0,42,25,21,12,10,6,7
2007-09-01,CY,81,65,42,0,38,10,0,13,16,7,9
2007-10-01,CY,63,49,31,0,21,0,22,13,13,6,8
2007-11-01,CY,56,37,22,0,42,7,10,15,20,5,9
2007-12-01,CY,49,34,18,0,30,0,11,15,11,7,10
2008-01-01,CY,54,68,41,0,43,11,25,14,16,9,11
2008-02-01,CY,55,56,35,0,59,0,21,15,17,5,19
2008-03-01,CY,67,59,36,0,36,0,0,15,11,8,12
2008-04-01,CY,69,60,35,0,36,9,15,14,15,9,17
2008-05-01,CY,79,66,39,0,34,10,12,14,13,7,12
2008-06-01,CY,85,70,44,0,57,6,11,13,16,4,9
2008-07-01,CY,97,69,49,0,44,17,46,13,15,5,16
2008-08-01,CY,87,67,42,0,42,0,11,13,14,7,6
2008-09-01,CY,76,60,32,0,48,0,22,13,16,8,10
2008-10-01,CY,75,45,27,0,35,0,20,14,14,7,10
2008-11-01,CY,66,34,20,0,27,4,16,14,16,6,9
2008-12-01,CY,63,34,16,0,25,3,11,14,14,5,12
2009-01-01,CY,69,56,34,0,46,0,13,14,16,6,11
2009-02-01,CY,65,52,32,0,31,8,19,14,16,4,12
2009-03-01,CY,70,52,28,0,42,3,15,15,12,8,11
2009-04-01,CY,77,52,27,0,21,16,10,15,14,8,9
2009-05-01,CY,77,56,31,0,42,3,15,15,14,5,8
2009-06-01,CY,96,60,30,0,37,13,22,14,13,3,12
2009-07-01,CY,88,64,37,0,46,14,22,13,11,7,10
2009-08-01,CY,79,60,38,0,44,14,23,12,15,5,14
2009-09-01,CY,76,50,27,0,44,4,21,14,12,2,7
2009-10-01,CY,69,42,24,0,27,2,15,15,17,7,12
2009-11-01,CY,62,34,17,0,23,0,20,15,16,7,12
2009-12-01,CY,51,28,14,0,30,2,10,17,13,5,11
2010-01-01,CY,73,49,27,0,31,0,12,15,15,6,14
2010-02-01,CY,71,48,23,0,40,4,8,15,14,7,14
2010-03-01,CY,60,42,26,0,41,3,15,16,15,6,10
2010-04-01,CY,83,48,26,0,46,9,16,14,10,5,7
2010-05-01,CY,73,47,26,0,53,7,17,14,13,5,15
2010-06-01,CY,84,54,34,0,30,7,19,12,11,4,12
2010-07-01,CY,85,52,36,100,41,10,29,11,13,5,14
2010-08-01,CY,85,48,35,87,35,11,19,10,13,4,15
2010-09-01,CY,70,44,22,75,31,5,13,11,12,7,12
2010-10-01,CY,62,36,18,47,19,3,25,12,12,7,9
2010-11-01,CY,54,27,14,30,15,0,7,14,13,10,10
2010-12-01,CY,52,26,16,18,25,11,9,15,14,6,15
2011-01-01,CY,50,39,26,45,29,6,22,24,23,12,18
2011-02-01,CY,48,36,22,41,28,4,14,23,20,9,17
2011-03-01,CY,43,37,22,53,28,8,9,25,24,9,27
2011-04-01,CY,46,33,18,52,33,8,14,28,22,10,24
2011-05-01,CY,50,38,26,50,27,8,12,23,25,12,22
2011-06-01,CY,60,42,26,66,29,9,19,22,23,10,15
2011-07-01,CY,56,42,29,77,35,12,17,21,19,12,18
2011-08-01,CY,60,40,28,66,28,8,15,21,21,13,19
2011-09-01,CY,43,36,22,50,27,9,15,20,24,11,24
2011-10-01,CY,44,28,16,36,19,1,13,22,23,14,23
2011-11-01,CY,38,20,12,26,25,2,8,24,23,18,21
2011-12-01,CY,34,19,13,26,12,2,9,30,23,10,23
2012-01-01,CY,47,32,20,35,29,3,18,25,26,12,28
2012-02-01,CY,36,27,17,29,24,1,16,25,25,18,19
2012-03-01,CY,43,31,17,42,23,2,21,25,26,14,22
2012-04-01,CY,48,32,20,46,25,5,22,24,22,15,23
2012-05-01,CY,49,34,23,50,28,7,17,23,24,15,21
2012-06-01,CY,51,36,25,51,22,5,10,24,24,15,24
2012-07-01,CY,53,39,29,59,27,10,21,23,24,14,21
2012-08-01,CY,65,36,23,54,25,10,22,23,25,15,24
2012-09-01,CY,49,33,22,45,19,4,23,23,26,16,26
2012-10-01,CY,48,27,16,27,27,3,19,23,24,16,24
2012-11-01,CY,37,21,11,18,16,0,12,27,25,19,25
2012-12-01,CY,31,18,11,15,14,1,8,27,24,17,25
2013-01-01,CY,34,28,16,29,27,2,13,26,26,16,30
2013-02-01,CY,33,28,17,32,26,1,15,27,28,17,30
2013-03-01,CY,30,32,19,36,29,5,22,27,24,15,25
2013-04-01,CY,31,26,17,39,23,5,16,32,26,17,30
2013-05-01,CY,41,26,18,44,24,7,16,31,29,18,28
2013-06-01,CY,45,31,21,46,26,11,28,30,27,17,27
2013-07-01,CY,48,31,22,51,24,7,23,32,30,18,32
2013-08-01,CY,46,31,21,45,28,12,28,33,31,20,31
2013-09-01,CY,34,26,16,34,17,4,19,32,31,24,27
2013-10-01,CY,32,23,13,27,16,2,17,35,30,25,28
2013-11-01,CY,26,17,10,16,14,2,10,38,33,30,32
2013-12-01,CY,25,16,9,15,11,2,7,41,34,23,36
2014-01-01,CY,32,26,16,24,26,2,14,38,34,24,38
2014-02-01,CY,31,24,15,25,27,2,17,37,32,21,37
2014-03-01,CY,30,24,15,34,11,5,15,38,32,25,35
2014-04-01,CY,30,24,17,35,22,4,15,39,31,27,29
2014-05-01,CY,36,26,16,38,23,5,15,38,33,26,33
2014-06-01,CY,39,26,18,38,23,9,23,36,35,27,35
2014-07-01,CY,49,31,21,48,24,13,27,39,37,28,37
2014-08-01,CY,45,30,20,52,27,11,22,37,40,25,46
2014-09-01,CY,32,23,16,38,25,5,19,40,38,27,41
2014-10-01,CY,33,22,13,20,16,3,13,42,40,31,39
2014-11-01,CY,27,16,10,11,12,1,4,42,40,28,42
2014-12-01,CY,21,14,7,10,9,1,8,46,43,30,51
2015-01-01,CY,26,24,14,27,21,3,8,42,43,26,47
2015-02-01,CY,21,19,15,27,20,2,14,43,42,26,42
2015-03-01,CY,19,22,13,31,23,2,13,43,43,29,45
2015-04-01,CY,24,21,15,30,18,7,11,40,43,28,47
2015-05-01,CY,27,22,19,41,21,5,20,38,40,27,43
2015-06-01,CY,31,24,20,35,23,6,28,40,43,30,43
2015-07-01,CY,29,26,22,45,24,13,26,40,47,26,50
2015-08-01,CY,30,24,21,39,25,11,21,41,48,24,50
2015-09-01,CY,28,22,15,28,25,5,18,38,41,26,42
2015-10-01,CY,25,18,13,21,22,3,14,43,43,33,43
2015-11-01,CY,19,13,10,12,15,1,16,44,43,37,44
2015-12-01,CY,15,11,8,9,6,1,12,51,51,31,61
2016-01-01,CY,19,20,14,28,23,5,16,49,50,39,56
2016-02-01,CY,20,18,13,31,16,5,13,48,48,30,49
2016-03-01,CY,21,20,15,31,19,4,12,48,50,27,56
2016-04-01,CY,23,20,16,37,25,4,18,48,50,26,60
2016-05-01,CY,24,22,20,40,20,7,24,47,54,29,59
2016-06-01,CY,26,24,21,45,29,8,16,45,53,34,58
2016-07-01,CY,34,27,23,42,29,12,23,48,63,33,71
2016-08-01,CY,33,27,24,51,23,11,21,50,67,30,69
2016-09-01,CY,27,21,17,39,22,4,22,48,59,30,61
2016-10-01,CY,23,20,14,31,20,3,13,52,63,28,65
2016-11-01,CY,17,14,10,21,20,0,8,50,60,32,67
2016-12-01,CY,16,13,10,14,15,1,6,54,66,34,74
2017-01-01,CY,20,23,17,34,21,3,16,48,59,28,68
2017-02-01,CY,21,21,17,25,26,3,19,49,63,27,67
2017-03-01,CY,19,23,16,29,26,6,10,49,61,34,63
2017-04-01,CY,20,24,17,38,24,5,17,49,59,32,64
2017-05-01,CY,24,24,18,37,23,6,17,48,65,27,68
2017-06-01,CY,29,27,23,48,26,9,22,47,61,27,64
2017-07-01,CY,31,29,21,46,29,12,19,47,69,24,69
2017-08-01,CY,34,29,23,53,25,8,21,48,68,25,64
2017-09-01,CY,25,24,19,43,21,4,16,47,62,31,63
2017-10-01,CY,24,21,16,27,23,4,13,51,65,35,68
2017-11-01,CY,20,15,10,18,16,2,8,48,61,26,69
2017-12-01,CY,16,14,9,17,15,2,8,56,70,27,75
2018-01-01,CY,18,24,17,30,22,5,14,48,62,23,67
2018-02-01,CY,22,20,18,32,26,5,14,49,67,23,70
2018-03-01,CY,21,22,16,32,26,10,13,52,65,23,69
2018-04-01,CY,25,27,18,32,23,4,43,49,68,22,68
2018-05-01,CY,28,24,18,37,21,8,20,49,69,23,72
2018-06-01,CY,30,26,21,39,21,9,25,50,71,23,70
2018-07-01,CY,31,28,19,39,24,10,20,50,77,24,69
2018-08-01,CY,34,29,22,47,27,11,20,50,80,25,76
2018-09-01,CY,30,22,18,35,20,8,21,52,73,21,69
2018-10-01,CY,28,20,14,27,15,2,11,55,74,25,69
2018-11-01,CY,23,16,11,24,18,2,10,53,69,24,71
2018-12-01,CY,19,15,11,13,16,2,12,54,72,23,74
2019-01-01,CY,22,23,17,27,21,5,13,48,66,23,63
2019-02-01,CY,21,20,16,26,16,4,11,49,72,21,71
2019-03-01,CY,21,20,17,28,14,3,11,49,67,25,66
2019-04-01,CY,24,21,15,35,14,3,15,50,69,25,69
2019-05-01,CY,27,27,19,38,17,6,15,47,71,24,64
2019-06-01,CY,32,28,21,35,18,9,15,48,78,25,69
2019-07-01,CY,33,30,20,42,21,9,20,50,79,25,76
2019-08-01,CY,37,32,20,36,19,9,18,55,82,24,79
2019-09-01,CY,32,28,19,38,20,5,13,51,74,26,63
2019-10-01,CY,29,22,15,23,22,3,15,54,75,23,64
2019-11-01,CY,22,16,12,22,17,4,10,50,74,21,71
2019-12-01,CY,20,15,9,19,16,3,8,57,78,27,79
2020-01-01,CY,22,22,14,27,19,5,12,51,71,24,71
2020-02-01,CY,24,18,14,24,18,4,14,50,73,21,66
2020-03-01,CY,17,15,9,15,12,3,15,60,50,26,64
2020-04-01,CY,9,8,8,8,12,1,6,72,46,32,68
2020-05-01,CY,15,11,9,8,15,2,8,57,52,29,71
2020-06-01,CY,23,14,11,12,16,5,11,51,68,25,72
2020-07-01,CY,31,22,13,22,18,10,26,55,75,39,73
2020-08-01,CY,30,22,14,19,19,8,27,58,85,43,81
2020-09-01,CY,22,19,13,23,17,6,27,53,73,26,66
2020-10-01,CY,19,17,12,18,18,3,19,54,74,29,71
2020-11-01,CY,14,8,6,12,9,3,6,55,59,29,70
2020-12-01,CY,15,9,7,11,6,2,8,63,61,32,81
2021-01-01,CY,14,9,7,10,13,3,7,60,57,27,79
2021-02-01,CY,13,9,5,10,16,3,6,60,53,27,73
2021-03-01,CY,14,11,7,15,17,4,7,55,59,28,70
2021-04-01,CY,16,12,8,14,15,8,7,61,68,27,77
2021-05-01,CY,21,17,10,20,12,4,18,56,71,24,78
2021-06-01,CY,29,18,12,24,15,8,14,55,89,24,78
2021-07-01,CY,34,24,14,28,20,8,27,60,100,27,100
2021-08-01,CY,37,29,16,35,20,7,31,62,98,26,89
2021-09-01,CY,29,27,15,37,17,5,29,64,91,28,74
2021-10-01,CY,28,22,14,29,16,4,20,60,90,29,80
2021-11-01,CY,21,16,11,19,18,2,8,60,80,30,67
2021-12-01,CY,18,13,8,13,12,2,6,64,80,28,83
2022-01-01,CY,17,18,11,19,16,4,17,58,74,22,81
2022-02-01,CY,20,20,12,22,18,5,19,53,74,24,66
2022-03-01,CY,23,23,13,25,17,3,14,56,72,23,67
2022-04-01,CY,25,25,13,28,15,4,20,55,72,24,63
2022-05-01,CY,28,24,14,33,16,6,15,55,75,23,68
2022-06-01,CY,30,25,16,34,18,5,13,55,78,23,67
2022-07-01,CY,32,23,16,28,17,7,14,57,92,26,80
2022-08-01,CY,31,23,16,25,18,6,13,58,89,25,83
2022-09-01,CY,27,19,12,21,14,4,13,54,82,25,66
2022-10-01,CY,23,16,11,20,13,4,6,55,78,26,66
2022-11-01,CY,21,13,9,15,16,2,4,56,70,22,64
2022-12-01,CY,18,13,8,15,19,2,4,62,82,25,77
2023-01-01,CY,23,21,12,24,20,1,9,57,76,23,68
2023-02-01,CY,20,17,11,22,19,3,9,54,77,22,65
2023-03-01,CY,22,20,12,23,19,6,8,54,70,22,65
2023-04-01,CY,26,20,13,26,15,4,11,59,84,26,75
2004-01-01,CZ,0,52,33,86,0,0,0,15,18,11,12
2004-02-01,CZ,42,54,70,0,0,100,0,15,15,17,11
2004-03-01,CZ,100,65,0,88,0,0,0,13,20,12,7
2004-04-01,CZ,46,82,80,0,0,0,0,15,15,10,9
2004-05-01,CZ,27,81,66,35,64,0,79,14,19,10,16
2004-06-01,CZ,0,62,77,67,0,0,0,14,15,13,14
2004-07-01,CZ,0,74,0,0,0,0,0,13,15,14,12
2004-08-01,CZ,0,72,0,0,0,0,0,14,15,14,3
2004-09-01,CZ,0,77,71,0,100,0,0,14,18,15,17
2004-10-01,CZ,0,52,25,0,0,0,0,15,22,11,16
2004-11-01,CZ,0,68,95,0,0,41,0,15,22,20,19
2004-12-01,CZ,0,29,45,0,54,0,44,16,15,16,9
2005-01-01,CZ,35,81,45,0,35,0,0,15,16,14,9
2005-02-01,CZ,43,100,25,0,0,0,0,16,21,16,16
2005-03-01,CZ,0,73,0,100,0,0,0,16,19,11,12
2005-04-01,CZ,29,84,83,0,31,0,63,17,27,17,16
2005-05-01,CZ,0,67,21,0,0,0,45,16,20,13,15
2005-06-01,CZ,32,84,30,0,0,0,57,17,21,16,9
2005-07-01,CZ,0,83,0,0,0,0,0,15,21,14,16
2005-08-01,CZ,18,56,100,0,32,0,0,16,23,11,17
2005-09-01,CZ,54,47,0,0,21,0,42,16,18,17,14
2005-10-01,CZ,0,49,23,0,0,0,0,18,19,16,12
2005-11-01,CZ,24,38,37,0,0,0,0,19,24,16,14
2005-12-01,CZ,0,34,0,0,0,38,0,20,23,17,14
2006-01-01,CZ,0,49,41,0,39,0,0,18,25,15,13
2006-02-01,CZ,0,37,0,72,0,0,100,18,24,17,11
2006-03-01,CZ,28,52,51,0,29,0,0,20,24,18,13
2006-04-01,CZ,0,65,34,0,0,0,33,19,25,14,18
2006-05-01,CZ,13,53,38,19,0,0,30,19,26,14,20
2006-06-01,CZ,0,71,76,0,0,0,0,18,23,16,21
2006-07-01,CZ,16,52,25,0,0,0,0,18,20,15,18
2006-08-01,CZ,22,48,30,0,0,0,0,19,23,15,19
2006-09-01,CZ,0,43,33,16,0,0,0,20,27,14,22
2006-10-01,CZ,21,53,9,0,20,0,0,21,26,20,17
2006-11-01,CZ,0,31,15,0,0,21,0,23,28,20,19
2006-12-01,CZ,10,40,20,0,0,0,36,24,25,23,19
2007-01-01,CZ,17,40,30,0,0,0,0,22,29,17,24
2007-02-01,CZ,14,45,44,0,0,0,0,22,30,20,25
2007-03-01,CZ,0,42,39,10,0,0,0,21,30,18,22
2007-04-01,CZ,6,39,0,0,67,0,15,21,30,20,21
2007-05-01,CZ,11,36,26,0,0,0,0,21,29,20,21
2007-06-01,CZ,18,46,34,0,0,0,14,19,29,19,23
2007-07-01,CZ,0,47,7,0,0,15,30,21,25,18,21
2007-08-01,CZ,0,34,17,8,0,0,0,21,28,18,27
2007-09-01,CZ,10,34,13,11,0,0,13,20,28,17,21
2007-10-01,CZ,0,36,9,9,0,0,0,23,29,19,22
2007-11-01,CZ,0,33,12,0,0,0,33,27,30,20,22
2007-12-01,CZ,0,42,48,0,0,0,11,27,30,24,25
2008-01-01,CZ,4,42,45,8,0,0,0,23,30,18,24
2008-02-01,CZ,0,30,24,17,0,0,0,24,26,19,22
2008-03-01,CZ,11,40,21,10,0,0,12,24,31,19,27
2008-04-01,CZ,9,36,12,6,0,10,14,25,44,19,25
2008-05-01,CZ,13,33,17,0,11,0,10,24,28,19,20
2008-06-01,CZ,10,38,21,0,0,0,0,23,29,18,23
2008-07-01,CZ,7,37,27,8,0,0,0,22,29,15,25
2008-08-01,CZ,13,38,18,0,0,0,0,22,26,17,22
2008-09-01,CZ,8,25,22,14,0,0,0,23,27,19,21
2008-10-01,CZ,7,27,15,9,0,0,0,23,27,21,24
2008-11-01,CZ,9,28,23,0,6,0,9,25,28,20,27
2008-12-01,CZ,0,25,0,0,0,11,0,27,28,20,27
2009-01-01,CZ,4,27,17,0,12,0,9,25,26,18,25
2009-02-01,CZ,0,31,8,0,0,0,27,25,28,18,23
2009-03-01,CZ,9,38,28,8,6,10,0,25,29,17,27
2009-04-01,CZ,11,37,21,8,0,7,0,24,27,16,28
2009-05-01,CZ,7,31,26,0,0,0,15,25,26,19,26
2009-06-01,CZ,13,46,31,0,0,6,9,24,30,17,29
2009-07-01,CZ,6,35,18,0,36,0,8,23,24,17,26
2009-08-01,CZ,15,52,34,7,12,0,0,23,25,16,25
2009-09-01,CZ,12,31,18,0,9,5,14,25,26,16,21
2009-10-01,CZ,10,34,24,0,0,0,0,26,28,19,25
2009-11-01,CZ,7,30,24,0,0,0,0,29,28,19,28
2009-12-01,CZ,0,27,10,15,10,0,0,29,29,21,29
2010-01-01,CZ,9,35,10,4,0,0,0,25,28,16,26
2010-02-01,CZ,7,41,15,7,0,0,0,26,28,17,24
2010-03-01,CZ,5,37,28,0,0,9,12,27,30,17,27
2010-04-01,CZ,10,36,18,8,7,0,9,27,29,19,27
2010-05-01,CZ,12,36,15,0,5,0,16,28,30,16,30
2010-06-01,CZ,11,34,18,0,13,7,15,26,30,16,26
2010-07-01,CZ,7,37,23,6,4,0,5,23,25,17,23
2010-08-01,CZ,0,27,11,0,0,0,0,25,26,15,23
2010-09-01,CZ,8,27,9,0,0,0,0,26,27,16,23
2010-10-01,CZ,8,27,11,5,0,0,0,27,30,17,25
2010-11-01,CZ,0,24,12,4,0,0,9,29,33,20,27
2010-12-01,CZ,11,28,19,3,0,0,6,31,32,21,29
2011-01-01,CZ,8,26,16,3,5,0,6,35,36,24,32
2011-02-01,CZ,7,28,9,6,0,0,0,34,36,22,34
2011-03-01,CZ,5,30,14,0,5,0,6,33,36,21,34
2011-04-01,CZ,11,33,14,0,4,0,0,35,37,22,35
2011-05-01,CZ,7,36,20,0,0,0,0,33,37,22,36
2011-06-01,CZ,11,32,7,3,3,0,15,35,41,23,36
2011-07-01,CZ,9,32,8,5,7,0,8,35,36,23,38
2011-08-01,CZ,15,31,26,0,0,0,0,36,36,22,33
2011-09-01,CZ,12,33,15,3,6,0,12,37,39,23,33
2011-10-01,CZ,4,29,18,0,0,0,0,41,39,26,36
2011-11-01,CZ,6,26,9,10,5,0,0,43,42,26,36
2011-12-01,CZ,4,24,11,3,3,0,4,46,41,31,37
2012-01-01,CZ,7,31,17,2,3,0,4,40,43,27,39
2012-02-01,CZ,6,29,24,5,3,0,0,40,42,27,40
2012-03-01,CZ,9,32,19,4,0,0,11,40,39,27,39
2012-04-01,CZ,7,35,20,2,4,0,10,43,41,27,43
2012-05-01,CZ,8,34,23,0,5,0,0,39,41,26,40
2012-06-01,CZ,5,39,17,11,0,0,8,41,43,26,42
2012-07-01,CZ,9,44,23,8,10,0,0,40,40,32,38
2012-08-01,CZ,9,34,19,4,9,0,10,41,37,27,36
2012-09-01,CZ,13,34,18,4,0,0,0,44,41,28,34
2012-10-01,CZ,9,26,14,0,3,0,4,46,41,29,36
2012-11-01,CZ,5,17,12,0,0,0,0,47,43,31,32
2012-12-01,CZ,6,25,11,2,0,0,0,50,36,35,38
2013-01-01,CZ,5,29,10,0,0,0,0,46,43,31,44
2013-02-01,CZ,7,30,10,0,8,0,3,48,46,30,46
2013-03-01,CZ,3,32,14,0,2,0,4,47,42,31,44
2013-04-01,CZ,10,35,17,5,0,0,10,43,41,29,44
2013-05-01,CZ,8,35,18,4,0,0,7,45,43,32,43
2013-06-01,CZ,8,34,16,6,0,0,17,41,42,29,47
2013-07-01,CZ,10,35,18,3,0,0,0,43,37,28,40
2013-08-01,CZ,14,41,26,4,0,0,0,43,40,30,39
2013-09-01,CZ,7,30,13,2,4,0,0,45,40,30,36
2013-10-01,CZ,9,32,20,8,0,0,5,49,39,32,39
2013-11-01,CZ,6,26,18,5,5,0,4,49,42,33,36
2013-12-01,CZ,7,27,18,2,3,0,6,52,40,38,41
2014-01-01,CZ,10,31,16,2,5,0,0,47,44,31,49
2014-02-01,CZ,6,31,14,3,6,0,6,48,43,34,40
2014-03-01,CZ,7,35,21,6,0,0,4,48,43,34,46
2014-04-01,CZ,11,34,19,3,5,0,3,49,42,33,44
2014-05-01,CZ,10,35,18,6,3,0,9,52,42,32,45
2014-06-01,CZ,5,34,16,5,6,0,5,47,41,32,45
2014-07-01,CZ,12,37,23,4,2,0,15,45,42,35,43
2014-08-01,CZ,12,37,23,6,11,0,12,50,42,34,41
2014-09-01,CZ,8,30,18,3,5,0,4,50,41,35,41
2014-10-01,CZ,9,31,19,2,3,0,0,52,42,36,41
2014-11-01,CZ,8,26,15,0,2,0,9,52,45,38,40
2014-12-01,CZ,7,26,14,5,9,0,5,59,43,40,42
2015-01-01,CZ,4,29,15,0,2,0,4,53,50,34,49
2015-02-01,CZ,8,31,17,3,0,0,4,53,48,38,48
2015-03-01,CZ,9,29,13,5,3,0,6,54,50,39,48
2015-04-01,CZ,8,34,15,4,3,0,7,56,50,38,51
2015-05-01,CZ,7,35,20,7,7,0,4,54,53,39,51
2015-06-01,CZ,6,35,14,2,1,0,5,55,50,40,50
2015-07-01,CZ,15,38,19,0,6,0,7,50,50,37,52
2015-08-01,CZ,11,35,22,4,4,0,0,55,50,37,48
2015-09-01,CZ,8,34,21,2,6,0,5,55,52,38,44
2015-10-01,CZ,10,32,15,0,2,0,4,60,55,39,46
2015-11-01,CZ,10,30,17,3,2,0,5,56,49,40,46
2015-12-01,CZ,8,30,16,0,5,0,4,66,52,42,53
2016-01-01,CZ,6,31,14,3,2,0,6,60,59,39,57
2016-02-01,CZ,6,31,13,3,4,0,5,66,66,42,66
2016-03-01,CZ,8,32,17,4,4,0,3,66,63,42,62
2016-04-01,CZ,6,35,21,0,4,0,6,64,63,41,61
2016-05-01,CZ,8,37,18,8,0,0,0,63,66,40,67
2016-06-01,CZ,11,46,22,6,0,0,9,60,62,40,65
2016-07-01,CZ,8,37,22,10,3,0,5,56,59,41,63
2016-08-01,CZ,11,39,24,0,0,0,0,62,60,40,60
2016-09-01,CZ,9,35,20,1,2,0,0,58,61,44,60
2016-10-01,CZ,7,30,9,0,4,0,0,65,65,46,61
2016-11-01,CZ,5,29,14,3,7,0,6,65,63,49,61
2016-12-01,CZ,5,28,14,3,4,0,2,71,65,46,69
2017-01-01,CZ,0,35,14,3,5,0,5,63,68,42,73
2017-02-01,CZ,0,35,13,4,5,0,4,66,65,43,59
