time,country_code,country_cc_trav,country_trav,country_hotels,country_car_rent,country_appart,country_hike,country_trav_gui,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2021-06-01,BE,39,11,0,3,0,4,0,74,75,61,89
2021-07-01,BE,47,19,0,0,0,0,0,71,80,66,100
2021-08-01,BE,35,9,0,0,0,3,0,74,83,62,97
2021-09-01,BE,32,6,0,0,0,0,0,67,77,57,86
2021-10-01,BE,39,0,0,0,0,0,0,74,75,60,89
2021-11-01,BE,31,0,3,0,0,0,0,80,70,67,91
2021-12-01,BE,30,14,0,3,0,0,0,84,66,78,90
2022-01-01,BE,33,5,0,0,0,0,0,73,65,60,83
2022-02-01,BE,33,16,7,3,0,0,5,71,67,53,81
2022-03-01,BE,36,16,0,4,0,3,0,63,63,52,80
2022-04-01,BE,45,9,0,0,0,0,0,73,69,62,84
2022-05-01,BE,41,16,6,0,6,0,6,67,70,58,83
2022-06-01,BE,51,12,0,0,0,2,0,68,69,60,87
2022-07-01,BE,57,13,5,6,0,0,0,66,72,66,90
2022-08-01,BE,50,9,0,4,0,4,0,71,70,63,90
2022-09-01,BE,35,18,0,3,0,0,0,65,61,59,79
2004-01-01,CY,63,0,51,0,70,71,0,13,6,0,0
2004-02-01,CY,68,0,45,38,0,0,0,12,18,0,0
2004-03-01,CY,69,0,0,100,0,0,0,12,12,0,29
2004-04-01,CY,39,53,90,95,0,0,82,11,7,8,0
2004-05-01,CY,11,100,100,31,0,0,0,73,80,47,68
2004-06-01,CY,12,72,0,0,0,0,0,82,81,50,53
2004-07-01,CY,19,0,0,0,0,0,100,83,84,40,70
2004-08-01,CY,13,73,33,0,63,0,0,75,73,50,37
2004-09-01,CY,9,68,0,0,0,0,0,77,81,63,38
2004-10-01,CY,13,44,0,47,0,0,0,74,81,73,51
2004-11-01,CY,9,53,0,0,79,0,0,75,77,51,69
2004-12-01,CY,11,0,0,0,0,100,0,100,79,100,48
2005-01-01,CY,9,0,34,80,0,0,0,86,88,47,46
2005-02-01,CY,8,0,0,0,0,0,0,76,87,51,48
2005-03-01,CY,6,31,0,0,0,0,0,85,72,70,67
2005-04-01,CY,11,0,0,31,0,0,0,64,66,70,46
2005-05-01,CY,15,48,0,0,0,0,0,73,88,54,33
2005-06-01,CY,12,29,0,0,46,0,0,75,90,51,63
2005-07-01,CY,17,33,0,0,0,0,0,70,73,58,52
2005-08-01,CY,11,34,0,24,0,0,0,69,77,55,49
2005-09-01,CY,11,58,31,0,0,0,0,69,57,61,40
2005-10-01,CY,10,20,0,26,0,31,0,65,59,46,37
2005-11-01,CY,10,0,0,0,0,0,30,67,64,54,44
2005-12-01,CY,12,0,0,0,0,0,0,71,55,58,39
2006-01-01,CY,14,0,0,0,0,0,22,49,47,32,23
2006-02-01,CY,35,0,19,0,0,0,0,13,5,8,13
2006-03-01,CY,41,26,0,0,0,30,0,12,6,0,13
2006-04-01,CY,57,35,0,59,0,0,0,11,5,6,10
2006-05-01,CY,72,0,0,0,0,0,23,12,13,3,6
2006-06-01,CY,68,0,0,0,0,0,0,11,5,2,15
2006-07-01,CY,68,71,0,0,0,27,56,12,15,3,15
2006-08-01,CY,74,39,0,0,0,0,17,10,6,4,0
2006-09-01,CY,60,33,0,0,100,0,0,12,11,7,5
2006-10-01,CY,57,42,0,0,41,0,15,12,11,4,7
2006-11-01,CY,50,27,0,0,0,46,0,13,9,6,0
2006-12-01,CY,61,0,0,0,0,0,0,14,11,7,12
2007-01-01,CY,68,18,0,20,35,0,0,13,11,4,4
2007-02-01,CY,69,39,0,16,0,0,31,13,9,5,0
2007-03-01,CY,71,59,0,0,0,31,26,13,10,3,7
2007-04-01,CY,81,0,0,0,0,0,0,12,12,6,0
2007-05-01,CY,64,22,0,0,0,0,0,12,16,3,14
2007-06-01,CY,92,41,21,0,38,0,0,12,9,5,0
2007-07-01,CY,100,54,0,0,0,0,0,12,10,5,5
2007-08-01,CY,79,20,0,0,0,0,0,12,10,5,6
2007-09-01,CY,76,45,0,12,24,0,0,12,15,7,8
2007-10-01,CY,63,17,0,0,0,0,0,13,17,5,11
2007-11-01,CY,53,32,8,16,0,0,0,15,18,4,5
2007-12-01,CY,52,0,0,0,0,0,0,15,8,8,5
2008-01-01,CY,50,46,7,0,0,24,0,14,12,7,5
2008-02-01,CY,54,18,0,13,0,0,0,15,18,5,10
2008-03-01,CY,67,33,0,0,0,0,10,14,13,8,12
2008-04-01,CY,66,41,10,0,0,0,0,13,14,6,16
2008-05-01,CY,80,0,0,0,0,12,0,14,14,6,10
2008-06-01,CY,84,33,0,0,0,0,0,13,15,6,9
2008-07-01,CY,96,35,11,0,0,0,0,13,15,5,8
2008-08-01,CY,81,49,7,11,0,0,0,12,13,7,8
2008-09-01,CY,74,17,0,0,0,14,0,13,14,4,10
2008-10-01,CY,73,41,17,0,0,0,8,14,14,2,10
2008-11-01,CY,65,24,0,11,0,15,0,14,13,4,10
2008-12-01,CY,62,16,0,8,0,0,0,14,14,3,11
2009-01-01,CY,67,20,0,0,35,14,0,14,15,6,13
2009-02-01,CY,62,15,0,0,20,0,0,14,16,4,12
2009-03-01,CY,69,41,0,0,0,0,0,15,13,5,12
2009-04-01,CY,76,29,23,8,0,0,20,15,13,8,10
2009-05-01,CY,73,30,16,7,11,0,0,15,14,5,10
2009-06-01,CY,92,11,0,0,16,10,22,14,13,3,10
2009-07-01,CY,87,26,0,0,0,0,0,13,10,5,9
2009-08-01,CY,78,0,0,0,0,0,0,12,14,4,14
2009-09-01,CY,72,45,9,0,0,0,0,14,11,2,8
2009-10-01,CY,67,0,0,0,0,0,0,15,14,5,11
2009-11-01,CY,62,8,0,0,0,0,0,15,15,5,13
2009-12-01,CY,49,11,0,0,0,0,0,16,13,8,14
2010-01-01,CY,71,31,5,6,0,0,10,15,15,5,14
2010-02-01,CY,68,33,6,0,32,0,16,15,15,4,12
2010-03-01,CY,57,21,5,0,10,0,0,16,14,5,8
2010-04-01,CY,83,19,20,0,17,0,8,14,10,5,7
2010-05-01,CY,69,19,6,6,0,0,0,14,13,4,12
2010-06-01,CY,83,21,5,0,22,0,0,12,11,5,10
2010-07-01,CY,84,28,10,0,0,0,0,12,13,5,13
2010-08-01,CY,83,27,0,0,0,0,0,10,12,3,14
2010-09-01,CY,68,19,0,15,0,0,0,11,12,6,10
2010-10-01,CY,61,24,0,0,11,0,0,12,12,5,9
2010-11-01,CY,55,14,0,0,0,0,0,14,13,7,9
2010-12-01,CY,50,12,5,0,0,0,0,14,14,6,14
2011-01-01,CY,49,11,0,0,0,0,0,23,22,10,18
2011-02-01,CY,46,25,3,0,9,0,0,23,20,9,14
2011-03-01,CY,40,13,4,0,0,5,0,24,23,7,18
2011-04-01,CY,45,14,0,0,0,0,0,25,22,10,20
2011-05-01,CY,49,13,0,0,0,11,6,27,24,11,22
2011-06-01,CY,60,13,0,0,6,0,0,21,22,9,15
2011-07-01,CY,55,36,4,0,0,0,0,20,18,11,17
2011-08-01,CY,58,17,0,5,0,0,0,21,21,11,18
2011-09-01,CY,43,15,0,7,0,0,0,20,23,10,22
2011-10-01,CY,44,27,0,0,0,0,4,22,22,12,23
2011-11-01,CY,36,15,0,0,9,0,0,25,22,14,21
2011-12-01,CY,34,8,0,0,10,0,0,28,22,9,22
2012-01-01,CY,47,38,0,0,0,0,0,24,24,10,28
2012-02-01,CY,36,6,0,0,0,0,0,24,24,14,22
2012-03-01,CY,41,13,0,5,0,0,7,25,25,12,22
2012-04-01,CY,46,14,0,0,5,0,13,21,21,12,22
2012-05-01,CY,47,9,0,0,6,0,0,23,23,12,20
2012-06-01,CY,51,17,5,0,0,0,0,23,24,13,24
2012-07-01,CY,53,34,4,0,0,0,13,22,23,12,20
2012-08-01,CY,64,15,0,0,0,0,0,21,24,12,23
2012-09-01,CY,48,22,0,0,0,0,0,24,25,14,26
2012-10-01,CY,47,16,0,0,0,0,0,23,24,13,22
2012-11-01,CY,36,16,2,0,0,0,0,24,24,16,26
2012-12-01,CY,30,19,0,0,0,0,0,26,23,15,26
2013-01-01,CY,34,21,0,0,0,0,5,26,25,13,30
2013-02-01,CY,33,15,0,0,0,5,0,25,27,14,30
2013-03-01,CY,29,26,0,2,0,0,0,27,24,13,24
2013-04-01,CY,30,17,2,0,0,0,5,31,25,14,29
2013-05-01,CY,40,15,2,0,5,0,0,29,28,15,29
2013-06-01,CY,44,15,0,0,0,0,0,30,26,14,27
2013-07-01,CY,46,25,0,6,0,0,4,31,30,15,31
2013-08-01,CY,45,25,0,0,4,7,0,32,30,17,30
2013-09-01,CY,33,16,0,0,0,0,3,32,30,20,28
2013-10-01,CY,31,12,0,0,0,0,0,35,28,20,28
2013-11-01,CY,26,10,0,0,9,0,0,37,32,24,31
2013-12-01,CY,24,3,0,0,0,0,5,40,34,19,35
2014-01-01,CY,31,19,6,5,9,0,0,37,33,21,39
2014-02-01,CY,30,11,0,0,0,0,0,35,32,19,37
2014-03-01,CY,29,13,4,8,0,4,0,38,31,21,33
2014-04-01,CY,30,21,7,3,6,0,0,37,29,22,28
2014-05-01,CY,35,9,0,0,0,6,4,38,32,21,33
2014-06-01,CY,39,13,5,0,0,0,0,36,34,22,35
2014-07-01,CY,48,26,4,0,0,18,4,38,36,23,38
2014-08-01,CY,42,27,0,0,15,0,11,37,39,21,46
2014-09-01,CY,32,19,0,0,5,0,4,35,36,22,40
2014-10-01,CY,32,14,0,0,0,0,0,40,39,26,39
2014-11-01,CY,27,8,4,0,0,5,8,42,39,24,40
2014-12-01,CY,20,9,0,0,0,0,0,45,42,25,50
2015-01-01,CY,26,18,0,0,0,0,0,41,42,22,47
2015-02-01,CY,20,7,0,0,0,0,0,43,41,22,42
2015-03-01,CY,18,15,0,0,4,0,0,40,41,25,44
2015-04-01,CY,23,14,0,0,0,0,0,41,41,24,46
2015-05-01,CY,26,14,3,3,0,0,0,38,39,23,42
2015-06-01,CY,30,9,3,3,0,0,9,40,42,24,42
2015-07-01,CY,28,0,6,0,0,0,0,41,45,22,49
2015-08-01,CY,30,11,2,0,0,0,0,38,46,19,50
2015-09-01,CY,27,6,0,5,0,0,0,39,40,22,42
2015-10-01,CY,25,15,0,0,12,0,0,42,42,29,43
2015-11-01,CY,18,7,0,0,0,0,0,43,42,31,43
2015-12-01,CY,15,11,3,0,0,0,0,50,49,26,60
2016-01-01,CY,19,11,0,0,0,25,0,48,49,34,56
2016-02-01,CY,19,19,3,0,4,0,7,46,45,24,50
2016-03-01,CY,20,16,0,3,0,0,0,48,48,24,56
2016-04-01,CY,22,12,0,0,13,0,0,48,49,22,59
2016-05-01,CY,23,11,2,0,0,0,0,48,53,25,59
2016-06-01,CY,25,17,9,0,0,0,0,45,51,28,59
2016-07-01,CY,34,14,3,5,0,0,0,47,62,28,70
2016-08-01,CY,32,16,0,0,4,0,0,50,64,25,68
2016-09-01,CY,26,10,2,0,0,0,0,47,58,25,60
2016-10-01,CY,22,9,0,0,0,0,0,51,62,24,62
2016-11-01,CY,17,10,0,0,0,0,0,50,59,28,69
2016-12-01,CY,15,8,0,0,0,5,0,54,64,29,72
2017-01-01,CY,19,12,0,0,0,4,0,49,57,24,67
2017-02-01,CY,20,14,2,0,0,0,0,47,61,23,66
2017-03-01,CY,18,9,0,7,0,3,7,50,58,29,62
2017-04-01,CY,20,9,3,0,0,0,0,47,56,27,63
2017-05-01,CY,23,5,0,0,0,0,0,45,63,24,68
2017-06-01,CY,28,11,0,3,0,0,0,46,60,22,64
2017-07-01,CY,30,13,0,0,0,0,0,46,68,20,71
2017-08-01,CY,33,11,4,0,0,0,0,49,65,20,63
2017-09-01,CY,25,18,0,0,14,0,0,47,60,26,61
2017-10-01,CY,24,12,2,0,0,10,5,51,64,29,67
2017-11-01,CY,19,8,0,3,0,0,0,49,58,22,66
2017-12-01,CY,16,10,0,0,6,6,3,53,67,22,72
2018-01-01,CY,18,11,0,3,0,0,3,47,59,19,65
2018-02-01,CY,22,13,0,0,0,0,3,49,65,19,68
2018-03-01,CY,21,16,0,0,0,0,0,51,64,19,69
2018-04-01,CY,24,16,0,0,0,0,0,47,66,18,66
2018-05-01,CY,27,21,0,3,0,0,0,49,66,19,70
2018-06-01,CY,30,15,3,0,0,0,0,47,68,19,68
2018-07-01,CY,31,16,0,0,0,0,3,50,74,20,68
2018-08-01,CY,34,13,0,0,0,0,0,49,78,21,76
2018-09-01,CY,29,17,3,0,4,9,0,51,71,17,67
2018-10-01,CY,28,11,2,0,0,0,4,52,72,21,68
2018-11-01,CY,23,10,0,0,0,0,4,52,67,20,71
2018-12-01,CY,19,9,3,0,0,0,3,55,70,19,78
2019-01-01,CY,22,13,3,0,0,0,0,48,64,19,64
2019-02-01,CY,21,17,4,0,0,0,3,48,69,17,69
2019-03-01,CY,21,8,3,0,0,0,0,48,66,21,66
2019-04-01,CY,24,18,0,0,4,0,0,46,67,21,69
2019-05-01,CY,27,10,2,2,6,0,0,50,70,20,64
2019-06-01,CY,31,16,0,0,0,0,0,48,75,21,69
2019-07-01,CY,32,15,4,0,3,0,0,49,77,21,75
2019-08-01,CY,37,19,0,0,0,0,0,53,88,20,78
2019-09-01,CY,31,15,0,0,0,4,0,50,72,22,63
2019-10-01,CY,28,8,0,0,0,0,0,51,72,19,64
2019-11-01,CY,22,8,0,0,0,0,0,53,71,18,70
2019-12-01,CY,19,6,3,0,5,7,0,59,76,23,78
2020-01-01,CY,21,12,0,2,0,5,0,50,69,20,70
2020-02-01,CY,23,12,2,6,0,0,10,50,70,17,65
2020-03-01,CY,17,6,0,0,0,5,0,56,48,22,63
2020-04-01,CY,9,6,5,0,4,0,3,76,46,27,68
2020-05-01,CY,14,9,4,0,0,0,0,55,50,24,70
2020-06-01,CY,22,8,0,0,0,0,4,51,65,21,71
2020-07-01,CY,30,26,0,0,0,0,0,52,71,32,71
2020-08-01,CY,30,25,2,0,3,3,0,57,79,36,81
2020-09-01,CY,22,17,0,0,3,0,3,54,71,22,64
2020-10-01,CY,19,7,0,0,0,7,0,54,71,24,69
2020-11-01,CY,14,5,0,0,0,0,0,54,58,24,69
2020-12-01,CY,15,0,0,0,0,0,0,62,59,27,81
2021-01-01,CY,13,3,0,0,12,0,6,61,55,23,77
2021-02-01,CY,12,7,0,0,0,0,0,58,51,23,68
2021-03-01,CY,14,4,3,0,0,0,0,54,58,24,71
2021-04-01,CY,15,5,0,0,0,4,0,61,66,22,75
2021-05-01,CY,20,12,0,3,0,0,2,54,69,20,77
2021-06-01,CY,28,16,0,0,0,8,0,53,84,20,78
2021-07-01,CY,34,26,0,3,0,4,0,59,97,23,100
2021-08-01,CY,36,17,0,0,5,5,0,62,100,21,88
2021-09-01,CY,28,17,0,0,0,0,0,62,87,23,74
2021-10-01,CY,27,14,3,0,0,0,0,61,96,24,79
2021-11-01,CY,20,9,0,0,4,0,0,62,78,25,66
2021-12-01,CY,17,4,2,0,4,0,0,62,78,24,83
2022-01-01,CY,17,9,0,0,0,0,3,57,72,18,81
2022-02-01,CY,20,9,2,0,0,0,7,53,70,19,65
2022-03-01,CY,22,15,0,3,0,0,0,54,67,19,66
2022-04-01,CY,24,20,0,3,0,0,0,54,64,20,62
2022-05-01,CY,28,15,0,3,0,0,0,53,73,20,67
2022-06-01,CY,29,12,0,0,0,0,0,53,79,19,66
2022-07-01,CY,30,17,4,0,0,0,0,56,84,22,79
2022-08-01,CY,29,16,0,0,0,0,0,56,87,21,82
2022-09-01,CY,26,20,2,6,0,0,5,53,78,22,64
2004-01-01,CZ,0,0,0,0,0,0,0,14,20,14,14
2004-02-01,CZ,0,0,0,0,0,0,0,15,16,16,12
2004-03-01,CZ,0,0,0,0,99,0,0,13,20,13,0
2004-04-01,CZ,35,50,0,0,100,0,0,15,12,11,13
2004-05-01,CZ,42,0,0,0,0,0,0,14,20,12,19
2004-06-01,CZ,100,0,0,0,0,0,0,14,11,11,5
2004-07-01,CZ,0,0,0,0,0,100,87,13,15,12,13
2004-08-01,CZ,46,0,0,0,0,0,0,14,17,14,9
2004-09-01,CZ,25,0,0,53,0,0,0,14,17,14,13
2004-10-01,CZ,49,0,0,0,0,0,0,15,22,13,20
2004-11-01,CZ,0,70,0,0,0,0,0,15,23,19,19
2004-12-01,CZ,0,0,0,0,0,0,0,16,14,18,2
2005-01-01,CZ,0,34,0,0,0,31,0,15,17,15,10
2005-02-01,CZ,0,32,29,0,0,0,0,16,21,17,14
2005-03-01,CZ,0,0,28,0,0,0,48,15,19,11,13
2005-04-01,CZ,0,100,0,0,0,60,0,17,27,15,15
2005-05-01,CZ,19,0,51,0,0,0,0,16,20,14,15
2005-06-01,CZ,0,0,0,100,62,0,0,17,21,17,9
2005-07-01,CZ,0,0,0,0,0,0,0,14,19,14,17
2005-08-01,CZ,22,0,0,0,0,0,0,17,24,13,10
2005-09-01,CZ,0,20,0,0,0,0,0,16,19,17,15
2005-10-01,CZ,0,0,0,0,0,0,43,17,20,17,10
2005-11-01,CZ,15,0,0,0,0,0,40,19,23,17,15
2005-12-01,CZ,20,0,0,0,0,25,100,20,23,18,13
2006-01-01,CZ,0,0,0,0,0,0,0,18,26,16,12
2006-02-01,CZ,0,0,0,0,0,0,0,18,25,16,15
2006-03-01,CZ,16,0,100,0,0,13,33,20,23,18,11
2006-04-01,CZ,29,0,0,0,0,0,0,19,24,14,18
2006-05-01,CZ,0,0,34,0,44,0,0,19,25,13,22
2006-06-01,CZ,27,0,0,30,0,17,47,18,24,17,21
2006-07-01,CZ,12,0,0,0,0,0,0,18,19,16,17
2006-08-01,CZ,26,0,0,0,0,0,46,19,21,14,17
2006-09-01,CZ,27,13,0,0,0,32,0,20,26,13,19
2006-10-01,CZ,0,0,0,0,71,0,55,21,25,21,17
2006-11-01,CZ,11,0,0,23,32,0,0,21,29,22,17
2006-12-01,CZ,10,0,23,0,36,0,0,25,27,23,17
2007-01-01,CZ,0,0,0,0,0,0,0,22,29,18,21
2007-02-01,CZ,9,0,0,0,0,0,0,22,29,19,24
2007-03-01,CZ,0,0,0,0,23,14,28,21,29,17,23
2007-04-01,CZ,0,0,0,0,0,0,0,21,31,21,21
2007-05-01,CZ,7,0,0,0,0,0,0,21,29,19,20
2007-06-01,CZ,23,11,0,0,0,0,0,20,28,21,23
2007-07-01,CZ,13,12,0,45,0,0,0,20,25,19,22
2007-08-01,CZ,12,0,0,0,0,0,0,20,29,18,25
2007-09-01,CZ,0,0,0,0,0,0,0,18,29,17,21
2007-10-01,CZ,0,0,0,0,0,0,0,24,30,20,23
2007-11-01,CZ,8,0,9,0,0,0,0,26,30,21,21
2007-12-01,CZ,8,0,0,0,0,17,0,26,30,24,23
2008-01-01,CZ,6,0,0,13,0,0,0,23,31,18,24
2008-02-01,CZ,6,0,0,0,0,0,0,23,26,19,23
2008-03-01,CZ,7,0,8,0,0,0,0,25,32,19,26
2008-04-01,CZ,0,0,0,21,0,0,0,25,45,19,25
2008-05-01,CZ,23,0,0,0,0,0,0,21,29,19,20
2008-06-01,CZ,10,0,0,0,0,0,0,22,28,18,23
2008-07-01,CZ,11,0,8,0,0,0,25,22,29,15,25
2008-08-01,CZ,6,12,0,0,0,0,0,22,26,17,21
2008-09-01,CZ,7,0,0,0,0,0,0,23,26,18,21
2008-10-01,CZ,0,7,0,0,0,0,16,22,27,20,23
2008-11-01,CZ,5,16,0,0,23,0,0,24,28,19,26
2008-12-01,CZ,7,0,9,0,15,0,32,27,29,20,27
2009-01-01,CZ,7,0,0,20,0,0,27,24,26,19,24
2009-02-01,CZ,0,0,0,12,0,0,0,25,28,18,23
2009-03-01,CZ,8,0,0,0,18,0,21,25,31,17,28
2009-04-01,CZ,7,12,13,0,0,0,16,24,27,17,28
2009-05-01,CZ,4,0,0,0,0,0,0,24,27,18,25
2009-06-01,CZ,12,0,0,0,0,0,0,24,30,17,29
2009-07-01,CZ,9,0,0,0,18,0,0,23,24,17,26
2009-08-01,CZ,19,7,11,0,0,0,0,23,25,17,25
2009-09-01,CZ,15,0,0,0,0,0,0,24,26,16,20
2009-10-01,CZ,7,0,23,0,0,0,27,26,29,19,25
2009-11-01,CZ,0,11,16,0,18,0,0,27,28,18,28
2009-12-01,CZ,8,0,0,0,0,0,0,29,29,21,27
2010-01-01,CZ,2,18,0,0,31,0,20,25,28,16,25
2010-02-01,CZ,9,0,0,0,0,0,0,25,29,17,24
2010-03-01,CZ,6,0,7,0,0,0,0,27,30,17,27
2010-04-01,CZ,9,0,0,0,0,0,0,26,30,19,27
2010-05-01,CZ,17,13,13,0,0,0,0,27,31,16,30
2010-06-01,CZ,15,0,0,14,0,6,0,25,30,16,25
2010-07-01,CZ,6,0,8,0,0,6,0,23,26,18,24
2010-08-01,CZ,7,0,8,0,50,0,0,25,26,15,23
2010-09-01,CZ,7,0,0,0,27,0,11,25,28,16,24
2010-10-01,CZ,7,6,0,0,0,0,30,27,30,17,25
2010-11-01,CZ,9,0,10,0,0,0,0,30,34,20,27
2010-12-01,CZ,8,0,0,18,0,0,78,30,32,21,28
2011-01-01,CZ,7,13,0,0,0,0,9,34,37,24,31
2011-02-01,CZ,4,0,4,28,0,0,0,36,37,22,35
2011-03-01,CZ,5,0,4,0,0,0,0,33,37,22,33
2011-04-01,CZ,12,0,0,0,0,0,0,35,38,22,35
2011-05-01,CZ,6,0,0,0,0,0,0,35,38,22,36
2011-06-01,CZ,11,4,0,10,0,4,0,36,39,23,35
2011-07-01,CZ,15,0,9,0,0,0,15,34,36,23,37
2011-08-01,CZ,14,0,4,0,0,3,0,36,37,22,33
2011-09-01,CZ,10,4,0,0,0,0,0,37,39,23,32
2011-10-01,CZ,5,0,0,0,0,0,12,40,39,26,35
2011-11-01,CZ,5,0,0,0,0,4,0,42,43,27,36
2011-12-01,CZ,5,5,0,8,0,0,7,45,41,31,36
2012-01-01,CZ,8,3,0,5,9,0,0,42,46,27,38
2012-02-01,CZ,5,0,8,0,0,0,0,40,43,26,40
2012-03-01,CZ,8,0,0,0,0,0,0,40,41,27,39
2012-04-01,CZ,6,0,5,0,0,0,0,41,41,27,42
2012-05-01,CZ,9,6,0,0,0,0,0,40,41,27,40
2012-06-01,CZ,8,0,0,8,0,0,0,41,40,27,42
2012-07-01,CZ,7,0,3,6,0,0,0,39,39,32,38
2012-08-01,CZ,10,0,0,0,0,2,14,41,40,27,36
2012-09-01,CZ,9,7,5,0,0,0,15,44,44,28,35
2012-10-01,CZ,6,0,0,0,0,0,0,45,41,29,36
2012-11-01,CZ,4,6,0,13,0,0,0,46,42,31,31
2012-12-01,CZ,6,7,0,0,0,0,0,47,38,35,37
2013-01-01,CZ,6,3,3,10,0,0,0,44,43,30,44
2013-02-01,CZ,6,0,0,0,28,5,0,45,44,30,45
2013-03-01,CZ,4,4,0,0,0,0,0,44,44,31,43
2013-04-01,CZ,10,0,0,0,0,0,5,43,40,29,43
2013-05-01,CZ,6,0,0,0,9,0,0,45,43,32,42
2013-06-01,CZ,9,0,0,6,0,0,0,42,43,29,46
2013-07-01,CZ,12,4,3,6,0,0,0,43,40,28,39
2013-08-01,CZ,12,7,0,0,9,0,0,44,40,30,38
2013-09-01,CZ,8,0,0,0,7,6,0,45,40,30,36
2013-10-01,CZ,10,0,0,0,0,0,0,48,42,32,38
2013-11-01,CZ,4,0,0,0,0,0,0,48,39,31,35
2013-12-01,CZ,6,0,4,0,0,4,0,54,40,38,40
2014-01-01,CZ,8,0,0,0,0,0,0,49,48,33,49
2014-02-01,CZ,5,0,0,8,0,0,0,49,42,34,40
2014-03-01,CZ,7,0,0,0,0,0,9,48,43,34,46
2014-04-01,CZ,10,3,0,0,0,3,0,49,44,32,44
2014-05-01,CZ,9,3,3,0,0,0,0,49,44,35,44
2014-06-01,CZ,5,0,0,6,0,0,0,47,45,33,44
2014-07-01,CZ,12,0,0,0,0,3,0,46,43,36,43
2014-08-01,CZ,13,0,0,0,0,0,0,50,46,35,41
2014-09-01,CZ,8,0,0,7,0,7,0,49,46,33,39
2014-10-01,CZ,10,0,0,0,0,0,0,51,43,36,39
2014-11-01,CZ,7,0,0,4,0,0,0,53,43,39,39
2014-12-01,CZ,6,0,0,0,0,0,0,57,44,38,40
2015-01-01,CZ,5,5,0,0,0,0,0,52,48,35,48
2015-02-01,CZ,10,0,0,7,0,8,0,53,50,40,49
2015-03-01,CZ,8,0,0,0,5,2,6,53,49,38,48
2015-04-01,CZ,5,4,4,8,0,0,7,54,49,38,50
2015-05-01,CZ,7,0,0,4,0,0,8,52,51,39,50
2015-06-01,CZ,9,4,0,0,0,0,0,55,51,39,51
2015-07-01,CZ,15,0,6,9,0,0,0,50,50,38,51
2015-08-01,CZ,10,0,7,0,0,3,0,52,52,38,47
2015-09-01,CZ,7,0,0,0,0,0,0,56,51,38,44
2015-10-01,CZ,8,0,0,0,8,0,0,59,50,37,45
2015-11-01,CZ,7,4,0,0,6,0,0,60,52,40,45
2015-12-01,CZ,8,7,0,5,0,4,0,64,50,41,51
2016-01-01,CZ,6,0,0,0,0,0,0,59,62,39,56
2016-02-01,CZ,6,0,0,0,13,0,0,65,63,42,66
2016-03-01,CZ,9,0,7,0,0,0,0,65,63,40,62
2016-04-01,CZ,7,4,12,0,0,0,0,63,62,40,61
2016-05-01,CZ,8,5,0,0,0,0,0,61,69,43,66
2016-06-01,CZ,11,5,0,0,0,0,4,59,67,42,64
2016-07-01,CZ,11,3,0,0,6,0,0,56,57,42,62
2016-08-01,CZ,10,0,0,14,13,0,9,57,60,39,58
2016-09-01,CZ,13,0,0,0,0,0,0,59,65,40,60
2016-10-01,CZ,6,0,0,6,0,3,0,66,66,45,62
2016-11-01,CZ,5,0,0,0,0,0,0,67,65,46,61
2016-12-01,CZ,5,0,6,0,0,0,0,73,63,47,68
2017-01-01,CZ,6,2,0,0,0,0,0,61,70,42,72
2017-02-01,CZ,6,0,0,0,0,7,5,70,67,40,58
2017-03-01,CZ,5,4,0,0,0,0,6,63,66,43,58
2017-04-01,CZ,7,3,0,6,7,0,0,68,65,46,64
2017-05-01,CZ,9,0,3,0,0,3,0,60,66,45,62
2017-06-01,CZ,6,0,0,0,0,2,0,62,69,43,61
2017-07-01,CZ,11,6,0,0,0,0,0,61,64,45,60
2017-08-01,CZ,11,0,10,0,0,0,0,63,67,44,61
2017-09-01,CZ,12,0,0,0,0,0,0,65,67,56,60
2017-10-01,CZ,11,0,4,0,0,0,0,74,75,69,73
2017-11-01,CZ,6,0,0,0,0,0,0,69,74,64,63
2017-12-01,CZ,8,0,0,0,0,0,0,85,72,60,72
2018-01-01,CZ,7,0,0,0,5,0,0,69,77,56,73
2018-02-01,CZ,7,0,0,0,0,0,0,75,84,63,87
2018-03-01,CZ,8,0,5,0,0,1,0,74,80,65,71
2018-04-01,CZ,8,4,0,0,0,0,0,68,75,62,69
2018-05-01,CZ,8,0,0,0,8,0,10,71,80,70,74
2018-06-01,CZ,10,2,0,0,0,0,0,75,81,68,79
2018-07-01,CZ,12,0,0,0,0,2,0,75,81,76,78
2018-08-01,CZ,10,0,0,0,0,0,0,70,80,65,75
2018-09-01,CZ,10,0,5,0,0,0,0,74,80,69,72
2018-10-01,CZ,8,0,0,0,8,0,6,76,86,77,79
2018-11-01,CZ,5,0,0,5,0,0,0,78,82,84,70
2018-12-01,CZ,6,0,0,5,0,0,0,88,81,82,81
2019-01-01,CZ,5,5,0,0,0,0,0,73,82,67,79
2019-02-01,CZ,6,5,3,0,0,0,0,78,86,67,78
2019-03-01,CZ,4,0,0,0,0,3,0,76,87,69,82
2019-04-01,CZ,8,0,0,0,0,0,4,72,85,74,86
2019-05-01,CZ,8,2,0,0,0,0,0,75,87,70,86
2019-06-01,CZ,10,3,5,9,10,0,0,73,89,73,89
2019-07-01,CZ,8,5,0,0,0,0,0,77,89,72,83
2019-08-01,CZ,9,0,0,0,0,0,7,75,90,68,87
