month_end,geo,resid_DOM,resid_FOR,resid_TOTAL,share_FOR,month,year,resid_DOM_STD,resid_FOR_STD,resid_TOTAL_STD
2021-08-01,CY,529047,1532083,2061130,0.7433218671311368,8,2021,5.564781217200476,0.6372529944836092,1.1134327869230556
2021-09-01,CY,137409,1485639,1623048,0.9153389178878258,9,2021,0.6535981285273573,0.56980988737492555,0.5518513382557231
2021-10-01,CY,120980,1754031,1875011,0.9354777118640903,10,2021,0.4475766827947913,0.9595521663154523,0.8748450849756685
2021-11-01,CY,68926,654744,723670,0.9047549297331656,11,2021,-0.20518613515900924,-0.6367644921158525,-0.6010698046799106
2021-12-01,CY,81634,249840,331474,0.7537242740003741,12,2021,-0.045826433876554544,-1.2247410626251636,-1.1038295570585364
2022-01-01,CY,61490,137730,199220,0.6913462503764682,1,2022,-0.29843438340706824,-1.3875402775496861,-1.2733672073432991
2022-02-01,CY,41380,152772,194152,0.7868680209320532,2,2022,-0.5506159692419883,-1.365697214567841,-1.2798639243548313
2022-03-01,CY,57908,409989,467897,0.8762377189851612,3,2022,-0.3433530527487233,-0.9921825801441417,-0.9289476263434111
2022-04-01,CY,72723,894701,967424,0.9248282035591426,4,2022,-0.15757134244815935,-0.28831376322776364,-0.28859925250370383
2022-05-01,CY,83508,1150275,1233783,0.9323154882179443,5,2022,-0.022326270184130866,0.08281500811395359,0.05284886242816288
2022-06-01,CY,181929,1783728,1965657,0.9074462126403539,6,2022,1.2118837675810938,1.0026763147911775,0.9910450475303935
2002-01-01,CZ,1434538,862130,2296668,0.3753829460766641,1,2002,-0.3984133687368331,-1.272589126717171,-0.7751827731534204
2002-02-01,CZ,1698564,1076911,2775475,0.38800961997495925,2,2002,-0.1821167933882929,-0.9192902093722377,-0.48060315659211567
2002-03-01,CZ,1662751,1343823,3006574,0.4469615582387129,3,2002,-0.2114556814256728,-0.4802396386682611,-0.3384225811040777
2002-04-01,CZ,1362969,1313579,2676548,0.49077356356022755,4,2002,-0.45704444901347124,-0.5299887899254959,-0.5414666730560775
2002-05-01,CZ,1694818,1686216,3381034,0.4987279039489103,5,2002,-0.1851856084718666,0.08297161468507885,-0.10804106367106979
2002-06-01,CZ,1939210,1489579,3428789,0.43443297327423763,6,2002,0.015026312485086249,-0.24048175972865246,-0.07866043726233911
2002-07-01,CZ,3258019,1944038,5202057,0.37370563221433367,7,2002,1.0954269936257046,0.5070698052499116,1.0123190335900751
2002-08-01,CZ,3067598,1588232,4655830,0.3411275755343301,8,2002,0.9394294396937269,-0.078204844671782,0.6762601618203812
2002-09-01,CZ,1743462,1352214,3095676,0.43680734030305496,9,2002,-0.1453352505099447,-0.466437062018365,-0.2836037647650405
2002-10-01,CZ,1512021,1246838,2758859,0.4519397330563106,10,2002,-0.33493739459894156,-0.6397728166434933,-0.4908259288339221
2002-11-01,CZ,1245933,790862,2036795,0.3882874810670686,11,2002,-0.5529232109251456,-1.3898197348311971,-0.9350661681218232
2002-12-01,CZ,920796,874734,1795530,0.487173146647508,12,2002,-0.8192834164317939,-1.251856475531938,-1.0835012394337782
2003-01-01,CZ,1392533,834472,2227005,0.37470593914248057,1,2003,-0.4328248950543754,-1.3180844985420817,-0.8180420041765889
2003-02-01,CZ,1665354,1016311,2681665,0.378985070842182,2,2003,-0.20932323997811744,-1.0189727436331963,-0.5383185070978852
2003-03-01,CZ,1449542,1112297,2561839,0.4341791189844483,3,2003,-0.38612172391196925,-0.8610828470395928,-0.612039854392463
2003-04-01,CZ,1211742,1331959,2543701,0.5236303323385886,4,2003,-0.5809333167773797,-0.499755044385621,-0.6231990168215606
2003-05-01,CZ,1853595,1512105,3365700,0.4492690970674748,5,2003,-0.05511159551816066,-0.20342814971607237,-0.11747510252252988
2003-06-01,CZ,2139620,1389581,3529201,0.39373812939529373,6,2003,0.17920710023175113,-0.40497110066969766,-0.016883294367281722
2003-07-01,CZ,3961280,1999230,5960510,0.33541257375627254,7,2003,1.6715556547279815,0.5978565780375491,1.4789471194780661
2003-08-01,CZ,3806956,2122216,5929172,0.35792788605221776,8,2003,1.5451296485994634,0.8001594849454411,1.4596668332170086
2003-09-01,CZ,1891199,1694717,3585916,0.4726036527347545,9,2003,-0.024305476350326788,0.09695513322884798,0.01800985246071871
2003-10-01,CZ,1380505,1463312,2843817,0.5145591295079817,10,2003,-0.44267852768257204,-0.2836890390592234,-0.4385566531887972
2003-11-01,CZ,1171730,994353,2166083,0.4590558164207004,11,2003,-0.6137121286097211,-1.0550920355028683,-0.8555234516076995
2003-12-01,CZ,908576,1040065,1948641,0.5337386414429338,12,2003,-0.8292943401694529,-0.9798991641144701,-0.9893017401129287
2004-01-01,CZ,1284564,988538,2273102,0.43488501615853575,1,2004,-0.5212757481665936,-1.0646572819835198,-0.7896814401400847
2004-02-01,CZ,1537411,1209799,2747210,0.4403736882145886,2,2004,-0.31413728382159606,-0.7006992421631574,-0.4979928206156267
2004-03-01,CZ,1461146,1404601,2865747,0.49013433495699377,3,2004,-0.37661544248383544,-0.38026430752448975,-0.4250645133679729
2004-04-01,CZ,1166502,1559403,2725905,0.5720679920980372,4,2004,-0.6179950344444578,-0.12562642520328654,-0.5111004375277408
2004-05-01,CZ,1635136,1759236,3394372,0.518280259205532,5,2004,-0.2340785667788196,0.20308413369061015,-0.09983503718086667
2004-06-01,CZ,2018553,1649118,3667671,0.4496362950766304,6,2004,0.08002604424589474,0.021948138513246472,0.0683085251032855
2004-07-01,CZ,3959983,2249025,6209008,0.3622196975748783,7,2004,1.6704931205145819,1.0087509451285748,1.6318321975079428
2004-08-01,CZ,3836743,2399937,6236680,0.38481002712981904,8,2004,1.5695318896284036,1.2569900641119045,1.6488570261956697
2004-09-01,CZ,1771558,1843947,3615505,0.5100109113388033,9,2004,-0.12231831815861346,0.3424274861622284,0.03621408981404155
2004-10-01,CZ,1287712,1624999,2912711,0.557899153057066,10,2004,-0.518696829351033,-0.017725839107876642,-0.3961705391525059
2004-11-01,CZ,1010155,1139889,2150044,0.5301700802402184,11,2004,-0.7460783317940302,-0.8156960403510058,-0.8653912323001848
2004-12-01,CZ,830783,1151970,1982753,0.5809952122125146,12,2004,-0.8930242739111639,-0.7958236856248236,-0.9683147873738517
2005-01-01,CZ,1207959,1132515,2340474,0.48388275195537317,1,2005,-0.584032443168506,-0.8278257269457304,-0.7482317162910844
2005-02-01,CZ,1473650,1222659,2696309,0.4534565585769287,2,2005,-0.3663718589800966,-0.6795454898430926,-0.5293089815376412
2005-03-01,CZ,1360420,1505698,2866118,0.5253440367772716,3,2005,-0.4591326523364903,-0.21396719257102223,-0.4248362605693625
2005-04-01,CZ,1083894,1478822,2562716,0.577052626978565,4,2005,-0.6856695342906555,-0.25817623202312656,-0.6115002918469609
2005-05-01,CZ,1573383,1814664,3388047,0.5356076819477416,5,2005,-0.2846681390841926,0.2942591090869206,-0.10372640901701413
2005-06-01,CZ,1846696,1679199,3525895,0.4762475910371693,6,2005,-0.06076342553993722,0.07142916678228765,-0.018917266745195317
2005-07-01,CZ,3826868,2300564,6127432,0.3754532078038565,7,2005,1.5614420474099597,1.0935288021133198,1.5816436522264306
2005-08-01,CZ,3507259,2481293,5988552,0.41433939289497695,8,2005,1.299610515096583,1.3908146888203954,1.4961995857277495
2005-09-01,CZ,1700542,1867394,3567936,0.5233821458680873,9,2005,-0.18049636727101878,0.3809960733044181,0.0069478974229430284
2005-10-01,CZ,1289894,1756502,3046396,0.5765836089595706,10,2005,-0.5169092814299552,0.19858690516471147,-0.31392262707102414
2005-11-01,CZ,1017732,1168356,2186088,0.5344505802145202,11,2005,-0.7398710675419645,-0.7688699231429743,-0.8432156423457028
2005-12-01,CZ,837145,1187369,2024514,0.5864958207253691,12,2005,-0.887812367461165,-0.7375949392501755,-0.9426218894688155
2006-01-01,CZ,1169684,1144474,2314158,0.4945530944732382,1,2006,-0.6153882619949299,-0.8081540532291165,-0.7644222840760736
2006-02-01,CZ,1467638,1187576,2655214,0.4472618779503272,2,2006,-0.37129703684513804,-0.7372544395044327,-0.5545921318311557
2006-03-01,CZ,1377534,1422523,2800057,0.5080335864591328,3,2006,-0.445112443756597,-0.35078393823364984,-0.46547940916505215
2006-04-01,CZ,1104468,1713232,2817700,0.6080249849167761,4,2006,-0.6688148088423251,0.12741094382029433,-0.454624788879653
2006-05-01,CZ,1595263,1811237,3406500,0.5317002788786144,5,2006,-0.2667435064017065,0.2886219466296219,-0.09237344704192656
2006-06-01,CZ,2015696,1789151,3804847,0.4702294205259765,6,2006,0.0776855197681131,0.2522921041925339,0.15270422834365907
2006-07-01,CZ,4085322,2311629,6396951,0.36136418740740706,7,2006,1.7731739036859768,1.1117299117106383,1.7474616199587034
2006-08-01,CZ,3486790,2529047,6015837,0.42039819230474496,8,2006,1.28284180822374,1.4693664997296003,1.512986317830403
2006-09-01,CZ,1959787,1963469,3923256,0.5004692530897805,9,2006,0.03188349560700194,0.5390323683394279,0.22555378529960907
2006-10-01,CZ,1250824,1772522,3023346,0.5862782493303776,10,2006,-0.5489163837564968,0.22493862461785596,-0.32810383194425713
2006-11-01,CZ,1043746,1185537,2229283,0.5318019291404456,11,2006,-0.7185597606588662,-0.7406084442463154,-0.8166404950789218
2006-12-01,CZ,800697,1259951,2060648,0.6114343643358788,12,2006,-0.9176714630741107,-0.6182028979675205,-0.9203909282154792
2007-01-01,CZ,970956,1166560,2137516,0.5457549791440157,1,2007,-0.7781911140847418,-0.7718242107920285,-0.8730989171006994
2007-02-01,CZ,1371476,1313917,2685393,0.4892829466673965,2,2007,-0.4500753059499471,-0.5294328048334134,-0.5360249048520105
2007-03-01,CZ,1288300,1559632,2847932,0.5476366711002931,3,2007,-0.5182151253283045,-0.12524973707876907,-0.4360249543578491
2007-04-01,CZ,1111628,1771779,2883407,0.6144741273084237,4,2007,-0.6629491612186231,0.22371644437105906,-0.41419943405945686
2007-05-01,CZ,1612555,1895533,3508088,0.5403322265576006,5,2007,-0.2525774758557491,0.4272826546834464,-0.02987278584184001
2007-06-01,CZ,1932181,1754637,3686818,0.4759217840424995,6,2007,0.009267983274611187,0.1955191176004097,0.08008846131620491
2007-07-01,CZ,3600077,2158064,5758141,0.3747848480959393,7,2007,1.3756492973782555,0.8591268032323527,1.3544422930576199
2007-08-01,CZ,3267948,2462726,5730674,0.42974456407745404,8,2007,1.1035610739686847,1.3602733420609363,1.33754358788395
2007-09-01,CZ,1733523,1958488,3692011,0.5304664585235526,9,2007,-0.15347752309820928,0.5308389903995957,0.0832833852600964
2007-10-01,CZ,1324054,1853093,3177147,0.5832569283070629,10,2007,-0.4889245715381031,0.3574719821746166,-0.2334798193321916
2007-11-01,CZ,1097707,1332704,2430411,0.5483451152911997,11,2007,-0.6743535858791756,-0.49852957428620825,-0.6928991773460104
2007-12-01,CZ,910481,1383053,2293534,0.6030226715627499,12,2007,-0.8277337174427557,-0.4157091796079078,-0.7771109248268571
2008-01-01,CZ,1145653,1219404,2365057,0.5155918018043539,1,2008,-0.6350750466381119,-0.6848997249754263,-0.733107353627367
2008-02-01,CZ,1434576,1333166,2767742,0.481680012082051,2,2008,-0.398382238204752,-0.49776961833194155,-0.48536078163700547
2008-03-01,CZ,1226296,1638101,2864397,0.5718833667260509,3,2008,-0.5690103229903184,0.003825985378708832,-0.425895082850787
2008-04-01,CZ,1071362,1599706,2671068,0.5989012634646516,4,2008,-0.6959360560811909,-0.059330960214517336,-0.5448381699196487
2008-05-01,CZ,1593592,1945226,3538818,0.5496824080808903,5,2008,-0.2681124305887465,0.5090239777037404,-0.010966563466375787
2008-06-01,CZ,1821560,1627996,3449556,0.47194363564470326,6,2008,-0.08135545328705647,-0.012795994962990618,-0.0658838176700428
2008-07-01,CZ,3205650,2155894,5361544,0.40210320012294964,7,2008,1.0525250242953066,0.8555573131441303,1.1104412818164229
2008-08-01,CZ,3088313,2351181,5439494,0.4322425946236911,8,2008,0.9563996758005687,1.1767900370421471,1.1583989789907618
2008-09-01,CZ,1638271,1892751,3531022,0.5360348930139772,9,2008,-0.23151029788212885,0.4227064696947667,-0.01576294842046362
2008-10-01,CZ,1241664,1742020,2983684,0.5838486917515394,10,2008,-0.5564204804370987,0.17476508237317348,-0.35250534811268086
2008-11-01,CZ,1002340,1207149,2209489,0.5463475943985239,11,2008,-0.7524805714838669,-0.7050582968791894,-0.828818489406938
2008-12-01,CZ,827175,1274428,2101603,0.6064075850672083,12,2008,-0.8959800360098116,-0.5943892998075222,-0.8951939110535158
2009-01-01,CZ,1141927,1074833,2216760,0.48486665223118425,1,2009,-0.6381274772311165,-0.92270836624013,-0.8243451036961669
2009-02-01,CZ,1363252,1047006,2410258,0.4343958198665869,2,2009,-0.4568126084719199,-0.968481730611082,-0.7052980416327898
2009-03-01,CZ,1156007,1236999,2393006,0.5169226487522388,3,2009,-0.6265927958705405,-0.6559572465872816,-0.7159121043864998
2009-04-01,CZ,1026641,1512998,2539639,0.5957531759435101,4,2009,-0.7325725962180035,-0.20195923052308498,-0.6256981081098502
2009-05-01,CZ,1509858,1632813,3142671,0.5195621813419222,5,2009,-0.3367093772539789,-0.004872384937659965,-0.2546907182133014
2009-06-01,CZ,1706459,1495690,3202149,0.467089445244428,6,2009,-0.17564901573618014,-0.23042961506085183,-0.21809767251047485
2009-07-01,CZ,3285417,1984575,5269992,0.37658026805353784,7,2009,1.117872107256178,0.573750182994738,1.0541151356752414
2009-08-01,CZ,3226022,2173417,5399439,0.4025264476550249,8,2009,1.06921426638889,0.8843813568381035,1.133755674817341
2009-09-01,CZ,1660488,1667997,3328485,0.5011279906624185,9,2009,-0.21330958653355517,0.053002702280781744,-0.14037113459877137
2009-10-01,CZ,1132965,1600462,2733427,0.5855148134557828,10,2009,-0.6454693674550854,-0.05808739592571725,-0.5064726274168315
2009-11-01,CZ,930871,1092542,2023413,0.5399500744534111,11,2009,-0.8110297293076602,-0.8935783662528806,-0.9432992650247994
2009-12-01,CZ,775392,1227561,2002953,0.6128755891925571,12,2009,-0.938401939766538,-0.6714820610815873,-0.9558870069643373
2010-01-01,CZ,1077390,1047954,2125344,0.4930750033876869,1,2010,-0.6909977706236944,-0.9669223404711581,-0.8805875776524128
2010-02-01,CZ,1309602,1028047,2337649,0.4397781702898938,2,2010,-0.5007640044232625,-0.9996678884832523,-0.7499697598384547
2010-03-01,CZ,1203359,1318802,2522161,0.5228857317197435,3,2010,-0.587800875999376,-0.521397339819143,-0.6364512143473497
2010-04-01,CZ,1038998,1473761,2512759,0.586511082041692,4,2010,-0.7224494387199468,-0.26650120406759376,-0.6422356693676594
2010-05-01,CZ,1431921,1759185,3191106,0.551277519455637,5,2010,-0.40055727932778673,0.20300024244890538,-0.22489173087989403
2010-06-01,CZ,1681806,1573868,3255674,0.4834230945727367,6,2010,-0.19584535803605801,-0.10183256615898348,-0.18516713060853138
2010-07-01,CZ,3369370,2018473,5387843,0.37463471003145415,7,2010,1.186648464093141,0.6295098949811733,1.126621390578295
2010-08-01,CZ,2946004,2157815,5103819,0.42278438949343616,8,2010,0.8398166523813774,0.8587172165816764,0.9518794151806754
2010-09-01,CZ,1596460,1832659,3429119,0.5344401871151162,9,2010,-0.2657628946411519,0.3238595579982399,-0.0784574091665401
2010-10-01,CZ,1171309,1770829,2942138,0.601885091725813,10,2010,-0.6140570221361986,0.22215376437851928,-0.37806597013712073
2010-11-01,CZ,941950,1200251,2142201,0.5602886937313539,11,2010,-0.8019535407569626,-0.7164049985513361,-0.8702165333770076
2010-12-01,CZ,774695,1184303,1958998,0.6045452828435761,12,2010,-0.9389729392628676,-0.7426382833103092,-0.9829297340881098
2011-01-01,CZ,1088615,1093327,2181942,0.5010797720562692,1,2011,-0.681801975291843,-0.8922870991011503,-0.8457664135129229
2011-02-01,CZ,1319322,1030285,2349607,0.4384924798061974,2,2011,-0.4928011420067285,-0.99598654340609,-0.7426127599306838
2011-03-01,CZ,1216590,1352831,2569421,0.5265120040662857,3,2011,-0.576961716263454,-0.4654221424863681,-0.6073751300823176
2011-04-01,CZ,1083999,1795957,2879956,0.6236057078649813,4,2011,-0.6855835157151683,0.26348747264435046,-0.4163226157521912
2011-05-01,CZ,1475769,1839665,3315434,0.5548790897360647,5,2011,-0.36463592220431107,0.33538391171164383,-0.14840058816929474
2011-06-01,CZ,1720786,1804894,3525680,0.5119279117787207,6,2011,-0.16391198591707695,0.27818817905837995,-0.019049542625791633
2011-07-01,CZ,3257102,2091439,5348541,0.3910298154206914,7,2011,1.094675764733116,0.749533587966076,1.1024413596052884
2011-08-01,CZ,3024607,2246479,5271086,0.4261890244249477,8,2011,0.9042101579911329,1.0045629627485682,1.054788204574648
2011-09-01,CZ,1671152,1864585,3535737,0.527353985887525,9,2011,-0.20457337616216434,0.37637547530542415,-0.0128621075971537
2011-10-01,CZ,1223095,1793694,3016789,0.5945705848171682,10,2011,-0.5716326607058868,0.2597650044094899,-0.3321379386841178
2011-11-01,CZ,956852,1224390,2181242,0.5613269871018438,11,2011,-0.7897454568340007,-0.6766981224040542,-0.8461970791706783
2011-12-01,CZ,772360,1287293,2059653,0.6250047944969371,12,2011,-0.9408858285367984,-0.5732273228559177,-0.9210030886861459
2012-01-01,CZ,1252515,1349145,2601660,0.5185708355434607,1,2012,-0.5475310750788878,-0.47148534085742244,-0.5875405155960634
2012-02-01,CZ,1592399,1215648,2808047,0.432915830824769,2,2012,-0.26908976545118735,-0.6910780681880362,-0.46056366830010065
2012-03-01,CZ,1386179,1609231,2995410,0.5372322987504214,3,2012,-0.4380302477081467,-0.04366303713142112,-0.34529108310862316
2012-04-01,CZ,1217827,1942540,3160367,0.6146564623665542,4,2012,-0.5759483355217614,0.5046057056406227,-0.24380349038524368
2012-05-01,CZ,1645601,2038757,3684358,0.5533547499998643,5,2012,-0.22550538208859033,0.6628755802113595,0.07857497914752147
2012-06-01,CZ,1977368,1871778,3849146,0.4862839705222925,6,2012,0.04628628204168142,0.3882074302384122,0.1799585968763857
2012-07-01,CZ,3640828,2294309,5935137,0.38656378108879375,7,2012,1.4090335161371215,1.0832397880571762,1.4633367198577392
2012-08-01,CZ,3527568,2510207,6037775,0.4157503384938988,8,2012,1.3162481460448743,1.4383760880880745,1.5264833795444588
2012-09-01,CZ,1941807,2102230,4044037,0.5198345118998664,9,2012,0.017153838585470906,0.7672839877550199,0.2998626835986961
2012-10-01,CZ,1321336,1959714,3281050,0.5972825772237546,10,2012,-0.49115122380643017,0.532855670053126,-0.16955488527824242
2012-11-01,CZ,1058222,1417414,2475636,0.572545398434988,11,2012,-0.7067006663850239,-0.359187866740898,-0.6650750996717387
2012-12-01,CZ,922822,1483012,2405834,0.6164232444965031,12,2012,-0.8176236675371542,-0.25128399079287217,-0.7080198485898043
2013-01-01,CZ,1257521,1298169,2555690,0.5079524511971327,1,2013,-0.543430037089467,-0.5553371043307991,-0.6158229445775176
2013-02-01,CZ,1596083,1280121,2876204,0.445073089391434,2,2013,-0.26607174228837754,-0.5850247343364391,-0.4186309836777604
2013-03-01,CZ,1413622,1752607,3166229,0.5535313459639212,3,2013,-0.4155482689738933,0.19217991719529837,-0.24019697311986876
2013-04-01,CZ,1131023,1802182,2933205,0.6144071075836841,4,2013,-0.6470603014893354,0.27372713891125583,-0.3835618791667342
2013-05-01,CZ,1618581,2209935,3828516,0.5772301852728315,5,2013,-0.2476408288473094,0.9444507757513326,0.16726626470567868
